title,stars,teks,label,hasil_sentimen,hasil_topik
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,rame ramah,1,positive,-1
Stadion Gelora Bangkalan,5,megah cocok santai mlm,1,positive,-1
Stadion Gelora Bangkalan,3,lengkap dengan rekreasi anak,0,positive,3
Stadion Gelora Bangkalan,5,tingkatkan suasana kenyamanannya jos gandos,1,positive,5
Stadion Gelora Bangkalan,5,legend bermain food court mantap deh,1,positive,3
Stadion Gelora Bangkalan,5,bagus berkumpul,1,positive,0
Stadion Gelora Bangkalan,5,fasilitas,1,positive,0
Stadion Gelora Bangkalan,3,terawat,0,negative,-1
Stadion Gelora Bangkalan,4,bisalah kumpul malam jualan kuliner,1,positive,3
Stadion Gelora Bangkalan,5,rame lumayan jalan pagi sore,1,positive,-1
Stadion Gelora Bangkalan,5,rame pas minggu permainan,1,positive,3
Stadion Gelora Bangkalan,4,ramai tertata kuang bersih,1,positive,0
Stadion Gelora Bangkalan,5,top satenya,1,positive,8
Stadion Gelora Bangkalan,4,menyesap,1,positive,-1
Stadion Gelora Bangkalan,1,rame,0,positive,0
Stadion Gelora Bangkalan,5,indah nyaman,1,positive,0
Stadion Gelora Bangkalan,5,mainan anak makanan,1,positive,3
Stadion Gelora Bangkalan,1,ktemu sahabat,0,positive,0
Stadion Gelora Bangkalan,3,stadion perawatan banyak pedagang sih,0,negative,-1
Stadion Gelora Bangkalan,5,asyik kumpul pumara pusat makanan rakyat tersedia pedagang pilihan jenis makanan minuman bagus titik foto,1,positive,-1
Stadion Gelora Bangkalan,3,olah raga mainan anak malam libur,0,positive,3
Stadion Gelora Bangkalan,5,acara gelora kota bangkalan memang seru nambah teman,1,positive,3
Stadion Gelora Bangkalan,5,ramai bangkalan,1,positive,13
Stadion Gelora Bangkalan,3,lumayan ramai kalau malam minggu,0,positive,-1
Stadion Gelora Bangkalan,5,stadion sepak bola andalan warga bangkalan yang hobby nonton sepak bola malam harinya halaman stadion hiburan anak anak,1,positive,3
Stadion Gelora Bangkalan,2,iya gitu,0,positive,10
Stadion Gelora Bangkalan,5,teknisi berpengalaman pelayanan bagus,1,positive,11
Stadion Gelora Bangkalan,5,wisata kuliner minggu pagi kesini,1,positive,3
Stadion Gelora Bangkalan,5,bagus rame nya,1,positive,0
Stadion Gelora Bangkalan,5,kumpul asyik,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,1,ok luarbiasa bagus,0,positive,0
Stadion Gelora Bangkalan,4,rumah banglow,1,positive,0
Stadion Gelora Bangkalan,5,dagang pilihan makanan enak,1,positive,3
Stadion Gelora Bangkalan,5,rekreasi mlm,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,menakjubkan bangkit zona kusam,1,positive,12
Stadion Gelora Bangkalan,3,perawatannya ditingkatkan,0,negative,0
Stadion Gelora Bangkalan,3,cocok anak umur thun karena trdapat mainan yang sesuai umur jga trdapat warkop yang cocok anak muda remaja dewasa mencari makanan,0,positive,3
Stadion Gelora Bangkalan,5,ok,1,positive,17
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,5,bagus rapi,1,positive,0
Stadion Gelora Bangkalan,4,taman hiburan rakyat dimasa pandemi,1,positive,-1
Stadion Gelora Bangkalan,3,asiiiik,0,positive,10
Stadion Gelora Bangkalan,4,yang keluarga,1,positive,0
Stadion Gelora Bangkalan,5,suka menu spaghetti sambel matah citarasa nusantara italia,1,positive,3
Stadion Gelora Bangkalan,5,tempatnya enak menarik enak jajan berama kluarga,1,positive,-1
Stadion Gelora Bangkalan,4,jatuh aspal,1,positive,0
Stadion Gelora Bangkalan,4,blum masuk hanya diluar stadion,1,positive,-1
Stadion Gelora Bangkalan,4,nyaman bersih,1,positive,0
Stadion Gelora Bangkalan,3,bagus hangout,0,positive,0
Stadion Gelora Bangkalan,4,okee tertata,1,positive,17
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,padat,1,positive,0
Stadion Gelora Bangkalan,5,ramai malam mainan anak,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,3,nyaman indah terwat,0,positive,0
Stadion Gelora Bangkalan,5,lumayan bagusss suasananya enak bagus liburan anak didlakang stadion taman bermain,1,positive,-1
Stadion Gelora Bangkalan,5,stadion bangkalan icon kota bangkalan dilengkapi fasilitas memadai berdampingan pusat makanan rakyat pumara selalu sedia makanan enak sehat,1,positive,3
Stadion Gelora Bangkalan,5,berburu makanan,1,positive,-1
Stadion Gelora Bangkalan,4,kemarennya sih mampir deket gedung hy doang hehe,1,positive,-1
Stadion Gelora Bangkalan,4,klw mlm permain ank,1,positive,0
Stadion Gelora Bangkalan,4,ngopi santai,1,positive,3
Stadion Gelora Bangkalan,5,syafir koleksi media sosial,1,positive,-1
Stadion Gelora Bangkalan,5,taman bermainada kulinernya,1,positive,3
Stadion Gelora Bangkalan,5,good place bagus bermain anak anak,1,positive,3
Stadion Gelora Bangkalan,5,enak sekali,1,positive,0
Stadion Gelora Bangkalan,4,oke,1,positive,17
Stadion Gelora Bangkalan,5,no coment takut di plot yang berkepentingan,1,positive,0
Stadion Gelora Bangkalan,5,ingin wisata kuliner jalanjalan,1,positive,3
Stadion Gelora Bangkalan,4,stadionnya sdh taraf internasinal parkirnya luas pentaan pkl maksimal,1,positive,-1
Stadion Gelora Bangkalan,5,tempatnya jajanan enak murahmurah,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,lumayan rapi halaman nyaterdapat penjual jajanan nya halaman parkiran lumayan lega muat mobil tanami pohon nyasehingga menambah sejuk suasana letak nya strategis penggir jalan raya pencahayaan berfungsi baikjadi nyaman sekedar kumpul malam,1,positive,-1
Stadion Gelora Bangkalan,5,luas area lokasinya ramai enak jadikan bersantai keluarga kerabat kerja teman ngopi makanan ringam berjualan area stadion,1,positive,-1
Stadion Gelora Bangkalan,5,penataanx,1,positive,0
Stadion Gelora Bangkalan,5,depannya terawat,1,negative,-1
Stadion Gelora Bangkalan,5,nyaman,1,positive,-1
Stadion Gelora Bangkalan,5,lebur,1,positive,0
Stadion Gelora Bangkalan,5,kota bangkalan hiburan pasar malam pas nyatai anak mainan,1,positive,3
Stadion Gelora Bangkalan,3,merawat lebih sulit yang bag kotor tidak tau bag nya pkl semrawut halaman yang luas jd sempit dkuasai pkl dsb tidak ruang bebas sayang sekali,0,negative,2
Stadion Gelora Bangkalan,3,suka,0,positive,-1
Stadion Gelora Bangkalan,4,hiburan sederhana menyenangkan permainan untuk anak,1,positive,3
Stadion Gelora Bangkalan,5,stadion standar internasional,1,positive,3
Stadion Gelora Bangkalan,5,tampan,1,positive,-1
Stadion Gelora Bangkalan,5,grup pencari nafkah disitu,1,positive,1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,yang sgat nyaman kumpul bersma kluarga,1,positive,-1
Stadion Gelora Bangkalan,5,lumayan puas menghibur anak anak,1,positive,3
Stadion Gelora Bangkalan,5,stadion kota bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,ramenya tidak ngotak,1,positive,-1
Stadion Gelora Bangkalan,5,taman hiburan ngopi wkwkwk,1,positive,3
Stadion Gelora Bangkalan,5,bagus dan nyaman kumpul,1,positive,0
Stadion Gelora Bangkalan,5,oghey,1,positive,10
Stadion Gelora Bangkalan,4,pusat jajanan taman bermain anak bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,odik santai metadek omor,1,positive,-1
Stadion Gelora Bangkalan,5,truk pakan masuk,1,negative,0
Stadion Gelora Bangkalan,4,bagus,1,positive,4
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,bagus kumpul,1,positive,0
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,5,bagus ramai,1,positive,0
Stadion Gelora Bangkalan,4,menyenangkan nya,1,positive,-1
Stadion Gelora Bangkalan,5,kota sholawat aman kota trcintah smoga sllau dalam lindungan allah dijauhkan dari sgala balakkmudhorotnaamiiiiin,1,positive,1
Stadion Gelora Bangkalan,5,nongkrongnya pedagang mobil bangkalan info mobil listrik,1,positive,3
Stadion Gelora Bangkalan,5,bagus laa wisata anak n tmpat kumpul,1,positive,-1
Stadion Gelora Bangkalan,5,okee tempatnya rame enak ngopi heheeq,1,positive,-1
Stadion Gelora Bangkalan,5,nyaman santai,1,positive,0
Stadion Gelora Bangkalan,4,usaha tempe kadin,1,positive,3
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,5,lahan parkir luasss rindang jual makanan minuman bersih,1,positive,15
Stadion Gelora Bangkalan,5,markas madura united tapi lagi vacum liga indonesia blm izin,1,positive,3
Stadion Gelora Bangkalan,5,bersih main anakanak bagus,1,positive,0
Stadion Gelora Bangkalan,5,luas penggemar bola bsa langsung nonton siaran langsung stadiulin,1,positive,3
Stadion Gelora Bangkalan,5,ibadah enak,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,3,apaapa,0,negative,0
Stadion Gelora Bangkalan,5,essip,1,positive,0
Stadion Gelora Bangkalan,5,nyaman ongguh,1,positive,0
Stadion Gelora Bangkalan,5,ihh tau curcol ini sekali madura malmingan abi sanadan tau gakk maenan donk seperti istana balon delman odong yang unik sekali dengan kreatif keren sekali sih mah lampu warna warni dengan diiringi musik kekiniann uptodate spektaa eim yang jualan makanan minuman disanaoiah kalau kesana bawa anak nya jangan lupa endul kumpul pakai tikar ngopi gitu recommended sekali malmingan stadion spekta eim,1,positive,2
Stadion Gelora Bangkalan,3,tempatnya terawat,0,negative,11
Stadion Gelora Bangkalan,5,tuoooooop buaaangeeeett,1,positive,10
Stadion Gelora Bangkalan,5,mengajak anak bermain,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,asri bgus,1,positive,0
Stadion Gelora Bangkalan,5,lucu,1,positive,-1
Stadion Gelora Bangkalan,5,tempatnya lumayan rame pedagang asongan,1,positive,-1
Stadion Gelora Bangkalan,4,senang,1,positive,-1
Stadion Gelora Bangkalan,1,sempurna,0,positive,-1
Stadion Gelora Bangkalan,5,menyesap,1,positive,-1
Stadion Gelora Bangkalan,4,ramai dikunjungi minggu pagi wisata kuliner pilihan kuliner cocok joging pagi bersantai keluarga,1,positive,-1
Stadion Gelora Bangkalan,5,mantab,1,positive,8
Stadion Gelora Bangkalan,3,bagus,0,positive,4
Stadion Gelora Bangkalan,5,santai buru ngopi bareng,1,positive,3
Stadion Gelora Bangkalan,5,indah pandangan,1,positive,0
Stadion Gelora Bangkalan,5,nyaman,1,positive,-1
Stadion Gelora Bangkalan,5,nya enak jajan nya lengkap nya bersih luas pelayan markotop,1,positive,6
Stadion Gelora Bangkalan,5,siip,1,positive,0
Stadion Gelora Bangkalan,5,seru murah meriah cocok untuk bermain anak akhir pekan,1,positive,3
Stadion Gelora Bangkalan,5,arena bermain anak,1,positive,3
Stadion Gelora Bangkalan,3,bagus lahh buatt kunjungi,0,positive,0
Stadion Gelora Bangkalan,2,sy sekali suka,0,positive,0
Stadion Gelora Bangkalan,4,bagus,1,positive,4
Stadion Gelora Bangkalan,5,cacing ramee,1,positive,10
Stadion Gelora Bangkalan,5,penuh kenangan,1,positive,0
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,3,perawatan ekstra,0,negative,0
Stadion Gelora Bangkalan,5,indah ramai pengunjung cocok kalangan,1,positive,-1
Stadion Gelora Bangkalan,5,mainan odongodong kuliner murah enak,1,positive,3
Stadion Gelora Bangkalan,5,semoga madura maju warganya cerdas,1,positive,-1
Stadion Gelora Bangkalan,5,yang membuatku ber inspirasi menentukan pikir negatif positif sehinga berkiprah ber etika,1,positive,5
Stadion Gelora Bangkalan,5,stadoin taraf nasional,1,positive,0
Stadion Gelora Bangkalan,4,lapangan bola pkl bermain anak,1,positive,3
Stadion Gelora Bangkalan,5,karena cinta indonesia,1,positive,0
Stadion Gelora Bangkalan,5,bermain anakanak orang dewasa wisata kuliner,1,positive,3
Stadion Gelora Bangkalan,5,kuliner jalanan bangkalan top sekali ringan dikantong,1,positive,3
Stadion Gelora Bangkalan,5,stadion kota bangkalan dibelakangnya trk depannya rame penjual,1,positive,-1
Stadion Gelora Bangkalan,5,bangkalan bagus mematuhi protokol kesehatan,1,positive,5
Stadion Gelora Bangkalan,4,kondisi rapi penataan pkl,1,positive,5
Stadion Gelora Bangkalan,3,rame,0,positive,0
Stadion Gelora Bangkalan,5,karena lahir besarkan,1,positive,0
Stadion Gelora Bangkalan,5,laah azell komputer,1,positive,10
Stadion Gelora Bangkalan,2,kotor orang mengakses libur kerha,0,negative,5
Stadion Gelora Bangkalan,5,stadion kabupaten berkelas kumuh dengan pedagang kaki,1,positive,3
Stadion Gelora Bangkalan,4,baguscuma kumuh dengan pedagang kaki,1,positive,-1
Stadion Gelora Bangkalan,4,ramaibbanyak permainan n makanan anak,1,positive,3
Stadion Gelora Bangkalan,5,renovasi,1,positive,0
Stadion Gelora Bangkalan,5,kepuasan rizky,1,positive,-1
Stadion Gelora Bangkalan,2,alhamdulilah,0,positive,14
Stadion Gelora Bangkalan,5,stadion kelas internasional bermain sepak bola running arena stadion halaman stadion ramai pedagang menjual street food malam suasana halaman stadion ramai pemuda pemudi kota bercengkerama ngopi ngopi,1,positive,3
Stadion Gelora Bangkalan,5,stadion kebanggaan oreng madureh,1,positive,3
Stadion Gelora Bangkalan,5,okebanget,1,positive,10
Stadion Gelora Bangkalan,5,wahana hiburan berkumpulnya warga bangkalansebagai pelepas lelah aneka kuliner hidangan pelengkap aktifitas suasana santai bermain,1,positive,-1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,makan lesehan std bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,ngisi liburan berkerja,1,positive,3
Stadion Gelora Bangkalan,5,bersih,1,positive,-1
Stadion Gelora Bangkalan,5,bagus stadionnyaada bermain anakanak,1,positive,-1
Stadion Gelora Bangkalan,4,tempatnya ramai baguss,1,positive,11
Stadion Gelora Bangkalan,4,istana ku,1,positive,-1
Stadion Gelora Bangkalan,5,tuhan,1,positive,1
Stadion Gelora Bangkalan,5,utama,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,bagus baget pedagang makanan mainan,1,positive,3
Stadion Gelora Bangkalan,5,papa,1,positive,0
Stadion Gelora Bangkalan,5,mantap bangkalan,1,positive,8
Stadion Gelora Bangkalan,4,tempatnya bagus ramai hiburan permainan ajak cocok dikunjungi keluarga tempatnya bersih bau ti menguar kemana mohon diperhatikan pengunjung betah disana,1,positive,-1
Stadion Gelora Bangkalan,5,menyesap,1,positive,-1
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,4,bagus orang pacaran,1,positive,0
Stadion Gelora Bangkalan,5,bagus piala dunia,1,positive,-1
Stadion Gelora Bangkalan,3,menarik,0,positive,-1
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,5,terbaik berkumpul keluarga,1,positive,-1
Stadion Gelora Bangkalan,4,wisata kota menarik dipan stadion beraneka permainan anak stadion arena pencing,1,positive,3
Stadion Gelora Bangkalan,4,butuh sarapan ber aktifitas nya pagi pedagang jual makanan pecel bubur ayam nasi campur siang nya enak minum es kopi,1,positive,2
Stadion Gelora Bangkalan,5,jamet hehehe,1,positive,10
Stadion Gelora Bangkalan,5,sgb,1,positive,0
Stadion Gelora Bangkalan,4,sih yang seru stadion bkl,1,positive,-1
Stadion Gelora Bangkalan,3,terawat,0,negative,-1
Stadion Gelora Bangkalan,5,keren pumara,1,positive,0
Stadion Gelora Bangkalan,4,cocok kalau cari cemilan,1,positive,-1
Stadion Gelora Bangkalan,5,tongkrongan yang bagus,1,positive,3
Stadion Gelora Bangkalan,5,harapan maju kota bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,tempt nnongkrong pemuda bangkalan,1,positive,3
Stadion Gelora Bangkalan,1,kotor,0,negative,-1
Stadion Gelora Bangkalan,5,menyesap,1,positive,-1
Stadion Gelora Bangkalan,5,bagus menemukan makanan minuman murah,1,positive,3
Stadion Gelora Bangkalan,5,minggu pagi ramai dengan anak,1,positive,3
Stadion Gelora Bangkalan,5,berkesan,1,positive,-1
Stadion Gelora Bangkalan,4,jm sore yang pas nyantai,1,positive,3
Stadion Gelora Bangkalan,4,lumayan bagus,1,positive,0
Stadion Gelora Bangkalan,3,nyaman kumpul kotor sampah,0,negative,0
Stadion Gelora Bangkalan,4,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bersih indah,1,positive,0
Stadion Gelora Bangkalan,5,ok santai,1,positive,17
Stadion Gelora Bangkalan,1,rusak bermainnya,0,negative,-1
Stadion Gelora Bangkalan,3,rame dng kaki,0,positive,-1
Stadion Gelora Bangkalan,5,menyesap,1,positive,-1
Stadion Gelora Bangkalan,4,hiburan anak anak yang murah meriah,1,positive,3
Stadion Gelora Bangkalan,5,bgus stadionnya cocok jalan,1,positive,-1
Stadion Gelora Bangkalan,5,bagus rekreasi keluarga,1,positive,-1
Stadion Gelora Bangkalan,5,stadionx bgus dan luas,1,positive,-1
Stadion Gelora Bangkalan,3,kotor,0,negative,-1
Stadion Gelora Bangkalan,2,suka kumuh pedagang yang brjualan area trsebut stadion yang namanya stadion bagus harus steril dari pedagang kki dsb trlihat indah n bersih,0,negative,-1
Stadion Gelora Bangkalan,4,ya cocok kumpul,1,positive,-1
Stadion Gelora Bangkalan,4,makan nasgor enak wkwk eh iya telur gulungv,1,positive,-1
Stadion Gelora Bangkalan,5,kopinya mantullllll,1,positive,10
Stadion Gelora Bangkalan,5,no comentinti nya layak main,1,positive,0
Stadion Gelora Bangkalan,3,makan malam diatas jam tempatnya,0,positive,3
Stadion Gelora Bangkalan,5,bersih nyaman,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,luas tpatnya juga untuk lari pagi,1,positive,-1
Stadion Gelora Bangkalan,5,peristiwa kumpul keluarga lumayan,1,positive,3
Stadion Gelora Bangkalan,5,tempatnya bagus sekali,1,positive,11
Stadion Gelora Bangkalan,1,hati yang musim layangan leher kena senar,0,negative,-1
Stadion Gelora Bangkalan,3,parkir beraturan pencinta jajanan sd telor gulung wajib dicobain beda tepur gulung daerah,0,positive,3
Stadion Gelora Bangkalan,4,ikon kota bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,tembaga,1,positive,-1
Stadion Gelora Bangkalan,5,stasiun populer madura,1,positive,3
Stadion Gelora Bangkalan,3,sepikotorkurang tertata,0,negative,-1
Stadion Gelora Bangkalan,5,bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,nyaman sekali nya kalau pagi adem sejuk karena pohon rindang kalau malam malam minggu ya rame sekali tetap enak makanan sekali tinggal milih,1,positive,2
Stadion Gelora Bangkalan,5,sejuk nyaman,1,positive,0
Stadion Gelora Bangkalan,4,warung kopi penjual,1,positive,3
Stadion Gelora Bangkalan,5,cocok main,1,positive,-1
Stadion Gelora Bangkalan,5,bagus menyenangkan permainannya,1,positive,0
Stadion Gelora Bangkalan,3,doang,0,negative,0
Stadion Gelora Bangkalan,5,dokar n odong odong,1,positive,-1
Stadion Gelora Bangkalan,4,yang enak santai pertandingan bola,1,positive,3
Stadion Gelora Bangkalan,4,cocok kumpul,1,positive,-1
Stadion Gelora Bangkalan,4,istirahat kenyamanan yang standar,1,positive,0
Stadion Gelora Bangkalan,5,enak ngopi,1,positive,3
Stadion Gelora Bangkalan,5,sangaat bagus,1,positive,0
Stadion Gelora Bangkalan,5,ramai,1,positive,13
Stadion Gelora Bangkalan,3,fasilitas permainannya menarik di bilang wahana atau permainannya bgtu saja,0,negative,6
Stadion Gelora Bangkalan,5,salahsati icon kota bangkalan pusat kegiatan masyarakat liburan yang suka kopi lesehan cocok menikmati malam ramainya kota bangkalan,1,positive,1
Stadion Gelora Bangkalan,5,bagus sekali,1,positive,0
Stadion Gelora Bangkalan,5,nasi goreng jombang terenak langganankuu sekali,1,positive,3
Stadion Gelora Bangkalan,5,menghibur,1,positive,-1
Stadion Gelora Bangkalan,5,gowes pagi,1,positive,-1
Stadion Gelora Bangkalan,5,pedagang kaki malam,1,positive,3
Stadion Gelora Bangkalan,5,lengkap pujaseranya,1,positive,-1
Stadion Gelora Bangkalan,5,recomended sekali yang suka ngopi menikmati dongodong,1,positive,-1
